pitch_type,release_speed,release_pos_x,release_pos_z,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,release_spin_rate,release_extension,release_pos_y,at_bat_number,pitch_number,pitch_name,spin_axis
SL,87.2,-1.47,6.08,,,,,12.0,R,R,B,0,1,0.08,-0.02,1.32,0.46,,,607043.0,0,1,6.508032924052792,-126.74328737236492,-7.307363984918003,-0.4498157617818162,24.93092095588591,-31.12943483289843,3.6,1.72,2815.0,6.2,54.31,9,2,Slider,96.0
SL,86.9,-1.45,6.2,,,,,10.0,R,R,S,0,0,0.11,0.07,0.94,2.88,,,607043.0,0,1,5.505702647253892,-126.52466047536008,-1.9191324803258547,0.0518056710997613,25.655622552196032,-31.27573464313049,3.62,1.8,2721.0,6.2,54.28,9,1,Slider,109.0
FF,96.4,-1.34,6.22,,,,,12.0,L,R,X,3,2,-0.25,1.52,0.93,2.45,,,,0,1,6.565231693398229,-140.1977502207966,-7.915913872077645,-4.641151907332402,29.686033093744413,-10.52427404756921,3.41,1.6,2597.0,6.2,54.26,8,7,4-Seam Fastball,196.0
FF,97.2,-1.31,6.31,,,,,9.0,L,R,B,2,2,-0.23,1.63,-0.45,4.27,,,,0,1,2.8375205808149184,-141.59045838806705,-3.671527688882312,-3.775459790018399,33.12867314519784,-9.63986738884442,3.41,1.67,2618.0,6.1,54.41,8,6,4-Seam Fastball,192.0
SL,87.5,-1.5,6.12,,,,,4.0,L,R,S,2,2,0.16,0.19,0.11,2.26,,,,0,1,3.531728811571624,-127.42005050397488,-3.5908589759557503,1.071712790427367,24.436994681259844,-29.639551677115847,3.41,1.6,2880.0,6.1,54.42,8,5,Slider,91.0
FF,96.6,-1.35,6.33,,,,,10.0,L,R,B,1,2,-0.27,1.53,0.03,4.34,,,,0,1,4.280429760075163,-140.64115644762015,-3.234594426697728,-4.580520427841059,30.495176674123243,-11.319865785211478,3.53,1.8,2657.0,6.1,54.38,8,4,4-Seam Fastball,189.0
FF,96.4,-1.35,6.3,,,,,10.0,L,R,S,1,1,-0.08,1.67,0.73,3.63,,,,0,1,5.676036667822294,-140.14089211242515,-5.267275657868392,-2.4390360229024948,33.50672304975029,-9.16452762197495,3.41,1.6,2640.0,6.2,54.3,8,3,4-Seam Fastball,193.0
SL,85.4,-1.47,6.14,,,,,9.0,L,R,S,1,0,0.54,0.15,-0.36,3.62,,,,0,1,1.5274427010838008,-124.38429319259672,0.0680223171968785,5.321783278887238,25.884209091121928,-30.850873362910484,3.38,1.6,2711.0,6.0,54.48,8,2,Slider,105.0
FF,96.6,-1.28,6.28,,,,,9.0,L,R,B,0,0,-0.44,1.77,-0.45,4.17,,,,0,1,3.209825417392678,-140.5096531814458,-4.012717768509432,-6.554699862139576,35.02706996688983,-8.147019340492442,3.41,1.8,2600.0,6.2,54.31,8,1,4-Seam Fastball,196.0
FF,95.5,-1.24,6.23,,,,,5.0,L,R,X,1,1,-0.76,1.65,0.51,2.19,,,,0,1,6.287712789025074,-138.7679335036791,-8.708374936270223,-11.223307106871632,29.902801384299217,-9.071709795706155,3.27,1.49,2582.0,6.2,54.34,7,3,4-Seam Fastball,195.0
FF,95.3,-1.11,6.31,,,,,10.0,L,R,B,0,1,-0.5,1.7,0.6,4.17,,,,0,1,5.613764097738272,-138.7003496787684,-3.8111094734039415,-7.693997098447352,32.01765824727095,-9.552816034151856,3.27,1.55,2571.0,6.3,54.17,7,2,4-Seam Fastball,196.0
FF,95.2,-1.42,6.23,,,,,4.0,L,R,S,0,0,-0.57,1.68,-0.05,2.16,,,,0,1,4.878215270693617,-138.305226694253,-8.742926766763816,-8.483208105156537,31.70220200121876,-8.865397213511551,3.27,1.65,2605.0,6.1,54.37,7,1,4-Seam Fastball,196.0
KC,83.5,-1.4,6.11,,,,,8.0,L,R,X,0,0,0.39,-1.07,0.36,2.02,,680869.0,680474.0,2,6,3.270071247263266,-121.4424015313377,-0.7768230832311716,3.136835193726938,26.923181650445112,-42.77469463528189,3.34,1.62,2773.0,6.4,54.12,52,1,Knuckle Curve,27.0
FF,98.4,-1.34,6.3,,,,,10.0,R,R,B,3,2,-0.39,1.67,0.65,4.65,,680869.0,,2,6,6.284881859214469,-143.05645931437053,-2.7995328089646114,-6.878945327700363,37.17473976154329,-8.997569895995918,3.39,1.65,2455.0,6.3,54.23,51,6,4-Seam Fastball,189.0
ST,84.8,-1.77,5.97,,,,,12.0,R,R,B,2,2,1.07,-0.39,1.49,2.4,,,680869.0,2,6,5.502323402899152,-123.29858482460544,-1.1542995197086223,9.59778155100556,27.0884274727484,-36.10915868344421,3.39,1.65,2924.0,6.4,54.08,51,5,Sweeper,36.0
FF,95.7,-1.56,6.26,,,,,1.0,R,R,S,2,1,-0.27,1.62,-0.12,3.0,,,680869.0,2,6,4.412830151984511,-139.22351797275508,-6.629800705127023,-4.48042088806465,33.03820848139339,-9.81264560254554,3.4,1.64,2570.0,6.3,54.22,51,4,4-Seam Fastball,189.0
FF,97.0,-1.4,6.23,,,,,5.0,R,R,S,2,0,-0.26,1.69,0.73,2.49,,,680869.0,2,6,6.266324747099309,-140.90645760487538,-8.300544323029794,-4.934909002529077,33.55021200826058,-7.904137155809792,3.37,1.65,2615.0,6.3,54.22,51,3,4-Seam Fastball,195.0
FF,97.1,-1.42,6.26,,,,,10.0,R,R,B,1,0,-0.15,1.7,0.46,4.05,,,680869.0,2,6,5.3777350144595175,-141.13464704885,-4.198457967790283,-3.340430845684583,36.44205103485892,-8.758559462809663,3.45,1.67,2525.0,6.2,54.27,51,2,4-Seam Fastball,191.0
FF,96.2,-1.24,6.34,,,,,12.0,R,R,B,0,0,-0.31,1.66,1.01,2.32,,,680869.0,2,6,6.666773092974166,-139.7196872419053,-8.788198514062984,-5.608710168525323,32.65043996423627,-8.616777019001256,3.44,1.66,2470.0,6.3,54.15,51,1,4-Seam Fastball,187.0
KC,81.8,-1.33,6.23,,,,,12.0,R,R,X,2,1,0.42,-1.53,0.85,2.06,,,,2,6,4.099835345949882,-118.84105023749902,0.2972027501198317,2.910248344497897,28.280931216680465,-46.77003026367701,3.46,1.55,2867.0,6.2,54.26,50,4,Knuckle Curve,20.0
FF,97.2,-1.41,6.35,,,,,9.0,R,R,B,1,1,-0.35,1.73,-0.7,3.81,,,,2,6,2.7124144414046345,-141.38441953038284,-5.135803712929366,-5.382910434208058,38.65276685389174,-8.119967031777538,3.48,1.56,2582.0,6.1,54.37,50,3,4-Seam Fastball,189.0
FF,96.8,-1.23,6.38,,,,,4.0,R,R,S,1,0,-0.36,1.67,0.15,2.77,,,,2,6,4.486742096358664,-140.6568758022393,-7.798171832955557,-5.827610975139201,34.90747331829733,-8.457711910716025,3.46,1.55,2707.0,6.1,54.37,50,2,4-Seam Fastball,194.0
SL,88.7,-1.45,6.15,,,,,12.0,R,R,B,0,0,-0.16,0.37,0.85,-0.31,,,,2,6,5.933618860342657,-128.69265688475085,-10.406102960885327,-3.066985689334421,29.32067249767946,-25.90016466932913,3.55,1.66,2830.0,6.3,54.18,50,1,Slider,146.0
SL,87.7,-1.59,6.25,,,,,7.0,R,R,S,2,2,-0.29,0.44,-0.04,2.01,,,,1,6,4.335976907795488,-127.51910888706982,-4.963114453275511,-4.131857941470321,28.61486730480804,-26.50255660020962,3.53,1.59,2871.0,6.2,54.33,49,5,Slider,102.0
SL,88.4,-1.47,6.12,,,,,12.0,R,R,B,1,2,0.07,0.32,0.55,0.83,,,,1,6,4.757832391644964,-128.3744998914675,-7.369451660302687,-0.371171054424977,30.864038380288097,-27.12201970231762,3.64,1.59,2810.0,6.3,54.17,49,4,Slider,130.0
SL,88.7,-1.33,6.17,,,,,12.0,R,R,S,1,1,-0.06,0.28,0.07,1.02,,,,1,6,3.5314054594753523,-128.9438384577842,-7.034919530220518,-1.4434080421627316,29.196662227306923,-27.70973476385708,3.53,1.59,2765.0,6.1,54.36,49,3,Slider,114.0
SL,86.9,-1.38,6.14,,,,,12.0,R,R,S,1,0,0.12,0.44,0.73,1.1,,,,1,6,4.800125360730444,-126.24590908356684,-6.675254139686519,0.1290076128765351,29.06168407818632,-26.246928260510646,3.53,1.59,2702.0,6.3,54.22,49,2,Slider,100.0
FF,95.9,-1.3,6.36,,,,,9.0,R,R,B,0,0,-0.42,1.67,-0.6,4.12,,,,1,6,2.7767944536105635,-139.56964019969834,-4.009805151442987,-6.081071882827109,34.29678873892311,-9.801201738239978,3.63,1.64,2528.0,6.1,54.4,49,1,4-Seam Fastball,189.0
FF,96.1,-1.24,6.36,,,,,9.0,R,R,X,1,0,-0.36,1.39,-0.42,3.44,,,,0,6,2.970097363579717,-139.82114059311422,-5.263847488285241,-5.389821817817135,33.45150952110462,-12.978914720128625,3.28,1.45,2312.0,6.0,54.46,48,2,4-Seam Fastball,196.0
SL,86.8,-1.28,6.25,,,,,10.0,R,R,B,0,0,-0.05,0.43,1.04,2.82,,,,0,6,5.606032435692646,-126.4092273686552,-2.9080864745966,-1.600362496569019,24.714472791307,-27.2192836226152,3.4,1.52,2549.0,6.0,54.52,48,1,Slider,131.0
FF,97.6,-1.59,6.2,,,,,5.0,L,R,X,1,1,-0.46,1.43,0.32,2.41,,667670.0,609280.0,2,5,6.18593303358103,-141.84905841053717,-7.93583309820551,-7.599412131008497,33.45628178980551,-11.162511898284242,3.46,1.57,2517.0,6.2,54.34,42,3,4-Seam Fastball,196.0
SL,90.1,-1.74,6.0,,,,,12.0,L,R,B,0,1,-0.03,0.31,0.58,0.4,,667670.0,609280.0,2,5,5.812531376526289,-130.98475933199185,-8.628651177943341,-1.5416271945975868,26.22546995911194,-27.04775061002772,3.42,1.63,2766.0,6.3,54.23,42,2,Slider,168.0
FF,98.4,-1.49,6.19,,,,,5.0,L,R,S,0,0,-0.33,1.52,0.6,2.26,,667670.0,609280.0,2,5,6.420849595334132,-142.91442718412017,-8.67655001897324,-5.968771158099478,33.53534474102355,-9.54592095784457,3.4,1.6,2535.0,6.3,54.21,42,1,4-Seam Fastball,196.0
SL,88.9,-1.59,6.19,,,,,5.0,R,R,X,0,1,0.16,0.09,0.77,2.54,,,667670.0,2,5,5.392487649496037,-129.42042121332423,-3.07327728595984,0.6866093284387087,27.2987414624145,-30.74099360163665,3.41,1.6,2715.0,6.0,54.51,41,2,Slider,158.0
FF,97.4,-1.37,6.21,,,,,4.0,R,R,S,0,0,-0.12,1.67,-0.07,2.52,,,667670.0,2,5,3.7648485143237473,-141.66673859574706,-8.215688143812397,-2.483137323698056,32.09766658160257,-7.944757980611492,3.41,1.6,2491.0,6.2,54.31,41,1,4-Seam Fastball,199.0
SL,90.6,-1.45,6.19,,,,,7.0,R,R,X,1,1,0.22,0.16,0.21,2.19,,,,2,5,3.650055011333174,-131.88933102540952,-4.399243207998904,1.852517699870116,26.941355835389345,-29.59937141973592,3.63,1.7,2807.0,5.9,54.61,40,3,Slider,166.0
FF,97.8,-1.41,6.3,,,,,11.0,R,R,B,0,1,-0.22,1.62,-0.16,1.21,,,,2,5,3.8356301375507065,-141.915735653701,-11.83086931812614,-3.9320131042270368,34.156711554322925,-7.676087145193726,3.69,1.71,2626.0,6.0,54.49,40,2,4-Seam Fastball,198.0
FF,99.0,-1.21,6.33,,,,,5.0,R,R,S,0,0,-0.15,1.79,0.41,3.0,,,,2,5,4.7360207141862825,-143.76467666451012,-7.696246964537778,-3.3638313409668497,37.936158299707984,-5.799841035902708,3.63,1.7,2634.0,5.9,54.6,40,1,4-Seam Fastball,195.0
FF,98.0,-1.44,6.32,,,,,9.0,L,R,S,1,2,-0.31,1.59,-0.59,4.56,,,,1,5,2.978378486607294,-142.65676774219455,-2.929393747977473,-4.950962122369043,33.81478917977467,-10.080730160131294,3.21,1.55,2526.0,5.9,54.58,39,4,4-Seam Fastball,195.0
KC,83.8,-1.35,6.09,,,,,8.0,L,R,S,1,1,0.16,-1.26,0.38,1.89,,,,1,5,3.661837046786968,-121.95280444378064,-0.7877367657199693,0.8601310841232837,25.21059047885695,-44.718473686553786,3.23,1.58,2679.0,6.1,54.4,39,3,Knuckle Curve,25.0
FF,96.7,-1.51,6.29,,,,,10.0,L,R,S,1,0,-0.6,1.77,0.26,3.53,,,,1,5,6.062921590838252,-140.62863604793793,-5.795757241488976,-9.411717740468047,34.029817678890986,-7.636788419778844,3.21,1.55,2445.0,6.2,54.28,39,2,4-Seam Fastball,197.0
CH,68.0,-0.99,6.26,,,,,9.0,L,R,B,0,0,-0.64,1.56,-1.24,5.43,,,,1,5,0.5691736403380576,-98.88778949739736,3.9535425715957344,-4.246341942941225,17.32569601172453,-22.92905703449712,3.16,1.55,1522.0,6.5,54.03,39,1,Changeup,178.0
SL,87.8,-1.6,6.05,,,,,6.0,L,R,X,1,2,0.05,0.2,-0.35,1.63,,,,0,5,2.9244219376200244,-127.79577121970374,-4.9745597482635056,-0.0671212099437359,26.549102685750047,-29.21107595693283,3.34,1.62,2686.0,6.1,54.4,38,4,Slider,129.0
FF,96.5,-1.34,6.28,,,,,8.0,L,R,S,1,1,-0.35,1.67,0.5,1.6,,,,0,5,5.639963750734371,-140.08407433505437,-10.610122733274274,-5.847498120251522,30.624266118702906,-7.928078364866037,3.49,1.61,2507.0,6.0,54.48,38,3,4-Seam Fastball,197.0
FF,97.3,-1.37,6.26,,,,,0.0,L,R,S,1,0,-0.45,1.57,-0.38,3.11,,,,0,5,3.6867309084307576,-141.5113589007661,-6.45747761682135,-6.915098295076883,33.67596574490565,-9.84276469505386,3.34,1.62,2417.0,6.1,54.44,38,2,4-Seam Fastball,195.0
FF,96.5,-1.4,6.28,,,,,12.0,L,R,B,0,0,-0.25,1.81,1.13,1.59,,,,0,5,7.274241714721205,-139.96960430921507,-10.894696357374432,-5.092858718162141,34.10707555049818,-6.014362817945621,3.55,1.75,2529.0,6.2,54.34,38,1,4-Seam Fastball,199.0
SL,88.7,-1.62,6.09,,,,,12.0,R,R,S,1,2,0.0,0.34,0.96,1.0,,,680869.0,2,4,6.330901404285351,-128.98690930544203,-7.1165537605365,-1.3369582735995462,26.83202325024076,-27.06845663167799,3.4,1.64,2834.0,6.4,54.14,32,4,Slider,134.0
KC,81.0,-1.59,6.06,,,,,8.0,R,R,S,1,1,0.35,-1.58,0.28,1.53,,,680869.0,2,4,3.523474871218936,-117.7463683150895,-0.314618568844526,2.413312248837208,26.89109957255644,-46.791418486234,3.4,1.64,2824.0,6.4,54.06,32,3,Knuckle Curve,21.0
SL,87.2,-1.73,6.02,,,,,10.0,R,R,B,0,1,0.12,0.52,1.24,2.78,,,680869.0,2,4,6.883368337773459,-126.91405645750946,-2.760717707074959,-0.0700558517094196,24.49608229260621,-26.14839888728549,3.43,1.65,2853.0,6.3,54.23,32,2,Slider,120.0
SL,87.3,-1.7,6.03,,,,,5.0,R,R,S,0,0,0.1,0.56,0.56,2.35,,,680869.0,2,4,5.237352682500503,-127.03358652046896,-3.845411387796561,-0.0396075450762997,26.84843984979555,-25.501062584181906,3.38,1.65,2846.0,6.3,54.16,32,1,Slider,108.0
SL,88.1,-1.32,6.19,,,,,2.0,R,R,X,2,2,-0.07,0.37,0.58,2.87,,,,2,4,4.741420138600583,-128.30323505076012,-2.7533818366084453,-1.7126788463234648,26.29747167229364,-27.68517564900105,3.46,1.55,2752.0,6.1,54.41,31,5,Slider,104.0
SL,87.4,-1.34,6.0,,,,,12.0,R,R,B,1,2,-0.21,0.17,1.78,-0.26,,,,2,4,7.921681209239893,-126.75836079063184,-9.152807790127495,-4.070897910113208,29.37381115785757,-28.4018142752242,3.47,1.57,2817.0,6.2,54.28,31,4,Slider,68.0
FF,96.6,-1.33,6.21,,,,,5.0,R,R,S,1,1,-0.12,1.78,0.55,2.37,,,,2,4,5.256531143044841,-140.32252044858953,-8.620250285924875,-2.864009946029604,35.22528092841343,-6.887243979136443,3.49,1.58,2551.0,6.2,54.29,31,3,4-Seam Fastball,186.0
SL,86.6,-1.45,6.08,,,,,8.0,R,R,S,1,0,0.09,0.3,0.29,2.0,,,,2,4,3.9685304516718256,-126.05313539299334,-4.12622202235584,0.1299547678558846,26.18720538394006,-28.30361757428209,3.44,1.55,2716.0,6.1,54.35,31,2,Slider,84.0
KC,82.0,-1.15,6.14,,,,,12.0,R,R,B,0,0,0.29,-1.48,0.62,0.92,,,,2,4,3.4400923416732683,-119.2602363922724,-2.279484150749733,1.942060748746228,26.3091608210761,-45.91644049839872,3.52,1.67,2827.0,6.3,54.25,31,1,Knuckle Curve,12.0
KC,83.6,-1.31,6.17,,,,,12.0,R,R,S,1,2,0.32,-1.49,0.9,1.87,,,,1,4,4.458927448251594,-121.54958964788388,-0.4575908368596086,2.0971675567513866,27.28174220783876,-46.89571610906796,3.58,1.67,2710.0,6.1,54.37,30,5,Knuckle Curve,31.0
FF,97.4,-1.36,6.29,,,,,1.0,R,R,S,1,2,-0.1,1.66,0.18,3.59,,,,1,4,4.34584293318155,-141.6861530707739,-5.516330237674677,-2.323578608890673,33.86418818191655,-8.730258040984241,3.53,1.59,2539.0,6.2,54.33,30,4,4-Seam Fastball,191.0
FF,96.3,-1.39,6.23,,,,,6.0,R,R,S,1,1,-0.24,1.56,-0.74,2.29,,,,1,4,2.272534321909796,-139.98454624535805,-8.395541383120197,-3.6990266103192506,32.199829294960935,-10.002178210336735,3.63,1.72,2461.0,6.2,54.27,30,3,4-Seam Fastball,188.0
SL,87.2,-1.22,6.2,,,,,12.0,R,R,S,1,0,0.24,0.44,0.94,2.1,,,,1,4,4.694259045963428,-126.88724562852796,-4.571640533064495,1.6122830148251748,26.1388916182098,-26.689470934605307,3.53,1.59,2787.0,6.1,54.43,30,2,Slider,71.0
SL,87.6,-1.53,6.03,,,,,12.0,R,R,B,0,0,0.16,0.39,0.88,0.81,,,,1,4,5.460750181943874,-127.3657989114891,-7.241809861141999,0.540642508858199,26.87796500205287,-26.55709569080497,3.66,1.73,2674.0,6.2,54.3,30,1,Slider,97.0
SL,88.0,-1.66,6.02,,,,,8.0,R,R,X,2,2,-0.06,0.38,0.51,1.47,,,,0,4,5.375637291828347,-128.06446962836603,-5.704321260655372,-1.7781679186227035,26.57738094127249,-26.970352496210687,3.28,1.45,2767.0,6.2,54.26,29,5,Slider,113.0
SL,87.7,-1.57,5.98,,,,,12.0,R,R,B,1,2,0.18,0.29,1.27,1.44,,,,0,4,6.488639360765038,-127.5418822002536,-5.423273644340503,0.651870657249267,26.724356307693867,-28.09561673497174,3.4,1.57,2654.0,6.3,54.23,29,4,Slider,89.0
FF,95.5,-1.59,6.29,,,,,3.0,R,R,S,1,1,-0.19,1.62,-0.28,2.43,,,,0,4,3.8658317026277422,-138.7856458935897,-8.121337165647954,-3.3491846105752896,32.16758038134364,-9.599290905702247,3.28,1.45,2462.0,6.2,54.33,29,3,4-Seam Fastball,192.0
ST,82.8,-1.47,5.96,,,,,12.0,R,R,B,0,1,0.71,-0.75,0.73,1.01,,,,0,4,3.610686919428826,-120.43040370911528,-3.184197019929851,5.940365472234872,28.490420930887105,-38.88416824596933,3.4,1.54,2747.0,6.2,54.34,29,2,Sweeper,26.0
SL,86.0,-1.22,6.18,,,,,5.0,R,R,S,0,0,0.31,0.53,0.31,2.35,,,,0,4,3.011464653192353,-125.27478189506726,-3.9058644586157847,2.6120349070012248,26.01391775890948,-25.961150578537577,3.41,1.55,2696.0,6.1,54.35,29,1,Slider,132.0
SL,88.5,-1.83,6.03,,,,,4.0,L,R,X,3,2,0.04,0.34,-0.18,2.32,,609280.0,,2,3,3.92996636008363,-128.76701865729845,-3.667288248572306,-0.3818490646260433,27.799114696136566,-27.80569780240598,3.46,1.57,2832.0,6.2,54.34,24,7,Slider,148.0
FF,96.4,-1.63,6.23,,,,,9.0,L,R,B,2,2,-0.52,1.66,-1.23,3.6,,609280.0,,2,3,2.2412213949396045,-140.26017454968485,-5.102358553365229,-7.353316595656632,35.637008570608835,-9.37926390580106,3.46,1.56,2759.0,6.1,54.39,24,6,4-Seam Fastball,196.0
KC,82.7,-1.66,5.95,,,,,12.0,L,R,B,1,2,0.5,-1.45,1.8,-0.67,,609280.0,,2,3,6.920397343908116,-120.11769882483864,-5.661077401600735,3.274789610239089,26.558659353516624,-44.98637521789277,3.47,1.72,2770.0,6.5,53.99,24,5,Knuckle Curve,20.0
SL,88.1,-2.05,6.01,,,,,5.0,L,R,S,1,2,0.13,0.23,0.49,2.17,,609280.0,,2,3,5.879737340934098,-128.10407673069318,-3.671752641744765,0.1837150784605845,27.959027027953564,-29.04076001723184,3.46,1.57,2910.0,6.3,54.2,24,4,Slider,94.0
SL,86.7,-1.77,5.94,,,,,12.0,L,R,B,0,2,0.31,0.23,0.74,1.02,,609280.0,,2,3,5.3709974551026685,-126.1510680971709,-6.060772350886203,2.265885872846048,25.06687399196778,-28.688662117108485,3.38,1.63,2769.0,6.3,54.17,24,3,Slider,124.0
FF,96.4,-1.64,6.29,,,,,2.0,L,R,S,0,1,-0.22,1.62,0.53,3.31,,609280.0,,2,3,6.277175324967349,-140.12163679564748,-5.930376056007498,-4.561255253600888,36.46439006374699,-9.752823760955044,3.46,1.57,2561.0,6.3,54.17,24,2,4-Seam Fastball,192.0
SL,87.8,-1.8,6.01,,,,,12.0,L,R,S,0,0,0.04,0.29,0.55,1.39,,609280.0,,2,3,5.606346632018325,-127.5332655665157,-5.566504758800141,-0.8758502227668513,29.76482692847332,-27.97462761911348,3.46,1.57,2821.0,6.4,54.05,24,1,Slider,116.0
ST,82.5,-1.54,6.12,,,,,10.0,R,R,X,1,1,0.81,-0.79,1.01,2.82,,,,2,3,4.206293430327186,-119.9414814515908,0.6681269956128453,6.754266807248358,27.60495999573072,-40.096303676606,3.41,1.6,2845.0,6.3,54.24,23,3,Sweeper,36.0
SL,86.9,-1.5,6.14,,,,,3.0,R,R,S,1,0,0.04,0.37,-0.32,2.87,,,,2,3,2.7550303187976954,-126.61943668103778,-2.4182586977208818,-0.1606419646503574,25.858049794866925,-27.8890745939846,3.59,1.75,2727.0,6.1,54.36,23,2,Slider,94.0
ST,82.9,-1.6,6.06,,,,,12.0,R,R,B,0,0,1.16,-0.94,1.22,0.57,,,,2,3,4.162425977508419,-120.54296173443548,-4.0574845462670215,10.097207160217788,28.91810629922422,-40.445855678182006,3.4,1.66,3047.0,6.2,54.26,23,1,Sweeper,28.0
SL,86.8,-1.32,6.24,,,,,12.0,R,R,S,0,2,0.19,0.11,1.43,1.63,,,,1,3,6.1682391805860375,-126.31210409194536,-5.072693901654509,0.7848980473274078,25.81975725846979,-30.12517638850104,3.63,1.7,2706.0,6.1,54.39,22,3,Slider,78.0
ST,81.4,-1.65,6.14,,,,,4.0,R,R,S,0,1,1.04,-0.98,-0.02,2.87,,,,1,3,1.650303564889485,-118.46375379061152,1.2078204935999792,9.339542696745546,25.57043207452673,-41.77174344378615,3.54,1.69,2771.0,6.0,54.49,22,2,Sweeper,29.0
FF,95.8,-1.36,6.33,,,,,8.0,R,R,S,0,0,-0.22,1.68,0.5,1.95,,,,1,3,5.399237321650499,-139.1874889846639,-9.679944665215382,-4.074604963026599,31.20131466705735,-8.384739206021766,3.63,1.7,2451.0,6.1,54.4,22,1,4-Seam Fastball,191.0
SL,85.4,-1.62,6.2,,,,,4.0,L,R,X,0,1,0.07,0.2,-0.18,2.48,,,,0,3,3.254604045406271,-124.4831795808233,-2.9517107803736846,0.1713649527258391,21.8570800328206,-29.76239201548441,3.21,1.55,2691.0,6.2,54.29,21,2,Slider,75.0
SL,84.8,-1.62,6.13,,,,,4.0,L,R,S,0,0,0.11,0.19,-0.03,2.59,,,,0,3,3.480522516083335,-123.48757794860256,-2.357048646591513,0.4578966624683616,23.93738732615409,-29.98790719409829,3.21,1.55,2709.0,6.2,54.3,21,1,Slider,71.0
SL,87.9,-1.8,6.0,,,,,7.0,L,R,X,1,1,0.15,0.63,0.0,1.85,669127.0,680474.0,,2,2,4.067645630601565,-127.88212271810632,-5.183751314918752,0.6919233758035199,28.392596385713382,-24.422275311242533,3.34,1.62,2861.0,6.4,54.11,14,3,Slider,94.0
KC,82.0,-1.97,5.92,,,,,11.0,L,R,B,0,1,0.05,-1.28,-0.11,-0.33,669127.0,,680474.0,2,2,4.12186276672801,-119.16124590074295,-4.94690405541962,-0.5309177439976066,28.329985500186726,-43.19618683761238,3.4,1.69,2773.0,6.6,53.92,14,2,Knuckle Curve,27.0
SL,86.7,-1.83,6.01,,,,,3.0,L,R,S,0,0,0.2,0.18,-0.32,2.52,669127.0,,680474.0,2,2,3.2184954102001613,-126.21339505165668,-2.452796210490412,1.3344672105459938,29.09603809388465,-29.96132776301964,3.44,1.66,2677.0,6.4,54.13,14,1,Slider,127.0
FF,95.5,-1.5,6.23,,,,,1.0,R,R,X,3,2,-0.45,1.78,0.01,3.18,,,669127.0,2,2,4.994430103581155,-138.81298625807298,-6.332970755604113,-6.980877257345297,35.99857511094381,-8.02201512029269,3.4,1.64,2473.0,6.5,54.0,13,8,4-Seam Fastball,193.0
SL,85.9,-1.35,6.22,,,,,4.0,R,R,S,3,2,0.07,0.23,0.09,2.65,,,669127.0,2,2,3.268554481446975,-125.08511508093464,-2.6331805047418526,-0.0087136749469578,26.66091670357339,-29.41049255895898,3.4,1.64,2723.0,6.3,54.2,13,7,Slider,113.0
FF,95.7,-1.46,6.25,,,,,1.0,R,R,S,3,2,-0.45,1.71,0.15,3.15,,,669127.0,2,2,5.256652042773892,-139.03318413170263,-6.34352649349865,-7.114586896908809,36.207930291116064,-8.791187551284022,3.4,1.64,2492.0,6.5,53.99,13,6,4-Seam Fastball,188.0
SL,85.9,-1.72,6.0,,,,,12.0,R,R,B,2,2,0.02,0.17,0.43,-0.11,,,669127.0,2,2,5.053128101356483,-124.68783069399656,-8.461769730676918,-0.9415350379478682,27.61941463180948,-28.722194532273463,3.29,1.62,2797.0,6.5,54.01,13,5,Slider,118.0
SL,85.3,-1.7,6.07,,,,,7.0,R,R,S,2,1,0.01,0.44,-0.28,1.73,,,669127.0,2,2,3.3292412003891183,-124.20093730231788,-4.756703026967788,-0.6019927673625527,26.17802684715916,-26.90140558134235,3.34,1.61,2738.0,6.4,54.1,13,4,Slider,143.0
SL,85.3,-1.53,6.07,,,,,12.0,R,R,B,1,1,0.14,0.05,1.37,1.75,,,669127.0,2,2,6.555920630609746,-123.9441107219124,-3.871180586861474,-0.106303960843247,28.56081014141551,-30.99514080063557,3.37,1.62,2870.0,6.5,54.0,13,3,Slider,85.0
SL,85.4,-1.69,6.03,,,,,8.0,R,R,S,1,0,-0.03,0.33,0.58,1.96,,,669127.0,2,2,5.42792920491811,-124.07750538003091,-3.812814551226102,-1.650482257853228,29.724895114742555,-28.17565596711535,3.39,1.64,2705.0,6.4,54.14,13,2,Slider,99.0
SL,85.6,-1.69,6.05,,,,,12.0,R,R,B,0,0,-0.06,0.39,0.29,1.09,,,669127.0,2,2,4.796624734009801,-124.47611483260025,-6.172307614796468,-1.625122802848242,26.734306304375103,-26.999815188341746,3.39,1.64,2733.0,6.4,54.12,13,1,Slider,117.0
SL,84.4,-1.7,6.14,,,,,0.0,R,R,X,0,0,0.11,0.16,-0.37,3.38,,,669127.0,1,2,2.853271451214724,-122.9079862448287,-0.3616965121586487,0.562655903039919,25.70886118264892,-30.72416619719499,3.46,1.55,2707.0,6.3,54.21,12,1,Slider,95.0
SL,86.1,-1.57,6.12,,,,,4.0,R,R,X,0,1,-0.01,0.44,-0.1,2.66,,,669127.0,0,2,3.5227947387774448,-125.33447180285762,-2.827594959167102,-0.8725143485523194,27.05768200810859,-27.202937054835235,3.53,1.59,2721.0,6.4,54.07,11,2,Slider,106.0
